label_value,Marital Status,Application mode,Application order,Course,Daytime/evening attendance,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,International,Unemployment rate,Inflation rate,GDP,Age Code,Nationality
0,1,17,1,9147,1,38,19,6,10,126.8,1,0,0,1,0,0,0,15.5,2.8,-4.06,1,1
1,1,39,1,9991,0,38,38,9,9,120.0,0,0,0,1,0,0,0,9.4,-0.8,-3.12,1,1
1,1,39,1,9991,0,19,37,5,5,128.2,0,0,0,0,1,0,0,12.7,3.7,-1.7,1,1
0,1,1,1,9238,1,38,38,175,183,113.2,1,0,1,1,0,0,0,11.1,0.6,2.02,1,1
0,1,1,2,9773,1,1,19,9,7,118.9,1,0,0,1,0,0,0,11.1,0.6,2.02,1,1
0,1,44,1,9003,1,37,37,9,9,160.0,0,0,0,1,1,1,0,16.2,0.3,-0.92,1,1
1,1,51,1,9119,1,1,19,3,5,133.6,1,0,0,1,1,0,0,11.1,0.6,2.02,1,1
0,1,44,1,9003,1,1,38,4,4,160.0,1,0,0,1,1,1,0,13.9,-0.3,0.79,1,1
1,1,2,1,9853,1,19,38,9,9,122.5,0,0,0,0,0,0,0,15.5,2.8,-4.06,1,1
0,1,17,4,9500,1,3,19,4,7,131.9,1,0,0,1,0,1,0,15.5,2.8,-4.06,1,1
0,1,17,2,9670,1,1,19,5,4,124.4,0,0,0,1,0,0,0,7.6,2.6,0.32,1,1
0,1,7,1,9853,1,19,19,4,5,150.0,0,0,1,0,0,0,0,10.8,1.4,1.74,1,1
1,1,39,1,9085,1,3,19,2,9,110.0,0,0,0,1,0,0,0,11.1,0.6,2.02,1,1
0,1,39,1,9670,1,1,19,4,9,140.0,0,0,0,1,1,1,0,15.5,2.8,-4.06,1,1
1,2,43,2,9147,1,37,37,9,9,96.0,0,0,0,0,0,0,0,10.8,1.4,1.74,1,1
1,1,1,6,9500,1,1,1,4,4,115.0,1,0,0,1,1,1,0,11.1,0.6,2.02,1,1
0,1,1,3,9500,1,38,38,9,8,118.8,1,0,0,1,0,1,0,12.7,3.7,-1.7,1,1
0,1,51,1,8014,0,19,37,134,193,138.0,1,0,1,1,0,1,0,8.9,1.4,3.51,1,1
1,1,1,1,9853,1,19,19,9,8,132.0,1,0,0,1,0,0,0,12.7,3.7,-1.7,1,1
1,1,17,3,9254,1,12,38,5,7,116.9,1,0,1,1,0,0,0,12.4,0.5,1.79,1,1
0,1,1,3,9085,1,19,19,9,1,135.6,1,0,0,1,0,0,0,13.9,-0.3,0.79,1,1
1,2,39,1,9238,1,37,37,9,4,103.5,0,0,0,1,1,0,0,15.5,2.8,-4.06,0,1
0,1,1,1,9670,1,19,38,9,9,130.5,0,0,0,1,1,0,0,11.1,0.6,2.02,1,1
0,1,17,2,9238,1,37,37,9,4,123.6,0,0,0,1,0,1,0,13.9,-0.3,0.79,1,1
0,1,43,1,9500,1,38,3,5,2,141.4,0,0,0,1,0,0,0,13.9,-0.3,0.79,1,1
0,1,1,3,9500,1,1,37,8,7,120.5,1,0,0,1,1,1,0,15.5,2.8,-4.06,1,1
1,1,18,4,9085,1,1,1,4,5,166.6,0,0,1,0,0,1,0,12.7,3.7,-1.7,1,1
1,1,43,1,9991,0,37,37,9,9,115.8,0,0,1,0,1,0,0,12.7,3.7,-1.7,1,1
1,1,39,1,9991,0,1,19,4,8,123.0,0,0,0,1,1,0,0,12.7,3.7,-1.7,1,1
0,1,1,6,9500,1,2,1,4,4,136.3,1,0,0,1,0,0,0,10.8,1.4,1.74,1,1
1,2,39,1,9003,1,1,37,9,1,122.0,0,0,1,0,1,0,0,15.5,2.8,-4.06,1,1
1,1,7,3,9130,1,37,26,90,10,130.0,0,0,0,0,1,0,0,10.8,1.4,1.74,0,1
0,1,1,2,9773,1,1,19,7,7,133.2,1,0,0,1,0,1,0,13.9,-0.3,0.79,1,1
1,1,43,1,9254,1,1,19,5,7,130.0,0,0,0,1,0,1,0,10.8,1.4,1.74,1,1
0,1,16,4,9500,1,1,1,4,4,127.5,1,0,0,1,0,0,0,9.4,-0.8,-3.12,1,1
0,1,1,1,171,1,3,3,2,2,147.7,1,0,0,1,0,0,0,8.9,1.4,3.51,1,1
1,1,1,1,9773,1,19,1,5,10,136.8,1,0,0,1,0,0,0,11.1,0.6,2.02,1,1
1,1,17,1,9119,1,1,1,9,9,116.2,0,0,1,0,1,0,0,7.6,2.6,0.32,1,1
0,1,17,1,9238,1,38,19,152,171,131.1,1,0,0,1,0,1,0,8.9,1.4,3.51,1,1
0,1,1,1,9085,1,37,37,90,90,137.0,0,0,0,1,0,0,0,7.6,2.6,0.32,1,1
1,1,43,1,8014,0,3,3,2,3,135.0,0,0,0,1,0,0,0,10.8,1.4,1.74,1,1
1,1,7,1,9070,1,3,5,2,2,120.0,1,0,0,1,0,0,0,7.6,2.6,0.32,1,1
1,1,39,1,9500,1,19,19,9,8,105.8,0,0,0,1,0,0,0,13.9,-0.3,0.79,1,1
1,1,43,1,9130,1,1,19,9,9,120.0,1,0,0,1,0,0,0,15.5,2.8,-4.06,1,1
1,1,39,1,9003,1,19,19,9,9,120.0,0,0,0,1,0,0,0,11.1,0.6,2.02,1,1
1,1,18,1,9991,0,43,40,2,2,106.4,0,0,0,1,1,0,0,8.9,1.4,3.51,1,1
0,1,1,1,9773,1,1,19,9,7,118.2,0,0,0,1,0,0,0,12.7,3.7,-1.7,1,1
0,1,17,2,9853,1,1,1,3,9,116.7,1,0,0,1,0,0,0,9.4,-0.8,-3.12,1,1
0,1,44,1,9003,1,38,38,9,6,160.0,1,0,0,1,0,0,0,12.4,0.5,1.79,1,1
0,5,42,1,9254,1,37,37,4,9,120.0,0,0,0,1,0,0,0,10.8,1.4,1.74,1,1
0,1,17,1,9085,1,1,19,4,9,142.2,1,0,0,1,0,0,0,10.8,1.4,1.74,1,1
0,1,1,2,9500,1,37,37,9,7,132.7,1,0,0,1,0,1,0,13.9,-0.3,0.79,1,1
1,1,1,4,171,1,37,38,9,9,127.8,1,0,0,1,0,0,0,10.8,1.4,1.74,1,1
1,1,42,1,9147,1,34,34,99,99,109.8,1,0,0,0,1,0,0,7.6,2.6,0.32,1,1
1,1,39,1,9254,1,37,37,9,6,121.5,0,0,0,1,1,0,0,16.2,0.3,-0.92,0,1
0,1,1,6,9147,1,19,12,4,4,125.0,1,0,0,1,0,0,0,7.6,2.6,0.32,1,1
0,1,7,1,9500,1,37,37,7,7,130.0,1,0,0,1,0,0,0,12.7,3.7,-1.7,1,1
0,1,1,2,9254,1,19,19,9,9,116.5,1,0,0,1,0,1,0,12.4,0.5,1.79,1,1
0,1,1,2,9670,1,19,1,9,3,117.8,1,0,0,1,0,0,0,10.8,1.4,1.74,1,1
1,1,39,1,9991,0,37,37,9,5,140.0,0,0,0,0,0,0,0,15.5,2.8,-4.06,1,1
0,1,17,2,9500,1,3,3,3,6,133.4,1,0,0,1,0,0,0,13.9,-0.3,0.79,1,1
0,1,1,1,9500,1,19,37,3,8,156.9,0,0,0,1,0,1,0,15.5,2.8,-4.06,1,1
1,1,39,1,9773,1,19,1,7,9,115.0,1,0,1,0,1,0,0,12.7,3.7,-1.7,1,1
0,1,1,4,9238,1,19,19,4,0,127.4,1,0,0,1,0,0,0,7.6,2.6,0.32,1,1
0,1,1,4,9085,1,3,1,1,4,123.3,1,0,0,1,0,1,0,12.4,0.5,1.79,1,1
0,1,44,1,9085,1,3,3,2,2,150.0,1,0,0,1,0,0,0,13.9,-0.3,0.79,1,1
0,1,51,1,9238,1,3,19,3,10,111.9,1,0,0,1,0,0,0,12.4,0.5,1.79,1,1
0,1,1,1,9147,1,9,19,4,3,151.3,0,0,0,1,0,0,0,7.6,2.6,0.32,1,1
0,1,1,4,9556,1,37,1,5,4,123.9,0,0,0,1,0,0,0,13.9,-0.3,0.79,1,1
0,1,17,1,9254,1,1,1,3,3,114.5,0,0,0,1,1,1,0,11.1,0.6,2.02,1,1
1,1,1,1,171,1,3,29,3,5,111.9,0,0,0,0,1,0,0,9.4,-0.8,-3.12,1,1
0,1,1,1,9670,1,1,1,4,9,122.3,0,0,0,1,1,0,0,9.4,-0.8,-3.12,1,1
0,1,43,1,9130,1,2,1,2,3,140.0,1,0,0,1,0,0,0,12.7,3.7,-1.7,1,1
0,1,17,6,9556,1,38,38,5,5,117.8,1,0,0,1,0,1,0,11.1,0.6,2.02,1,1
0,1,53,1,9085,1,19,37,9,8,142.5,1,0,0,1,0,1,0,8.9,1.4,3.51,1,1
1,1,39,1,9085,1,3,39,2,3,172.0,0,0,0,1,0,0,0,8.9,1.4,3.51,1,1
1,1,1,1,9147,1,1,1,4,2,134.1,1,0,0,1,1,0,0,8.9,1.4,3.51,1,1
0,1,18,2,9147,1,19,38,9,7,132.2,1,0,0,1,0,1,0,13.9,-0.3,0.79,1,1
0,1,17,3,9085,1,38,1,9,9,111.9,1,0,0,1,1,0,0,10.8,1.4,1.74,1,1
1,1,1,1,9085,1,19,19,9,9,126.2,1,0,0,1,0,0,0,9.4,-0.8,-3.12,1,1
0,1,17,1,9500,1,38,37,9,8,130.8,1,0,0,1,0,1,0,13.9,-0.3,0.79,1,1
1,1,1,1,9238,1,1,19,4,7,123.0,1,0,1,0,0,0,0,8.9,1.4,3.51,1,1
1,1,7,1,9500,1,37,37,9,5,130.0,0,0,0,1,0,0,0,16.2,0.3,-0.92,1,1
0,1,1,1,9070,1,1,38,4,5,132.2,0,0,1,1,0,0,0,10.8,1.4,1.74,1,1
0,1,1,2,9085,1,1,38,5,5,122.3,1,0,0,1,0,0,0,9.4,-0.8,-3.12,1,1
0,1,1,2,9500,1,1,1,5,3,128.4,1,0,0,1,0,0,0,16.2,0.3,-0.92,1,1
0,1,1,1,9238,1,38,37,5,5,108.0,0,0,0,1,0,1,0,16.2,0.3,-0.92,1,1
1,1,39,1,9991,0,37,37,9,9,141.0,0,0,0,1,0,0,0,10.8,1.4,1.74,1,1
0,1,1,5,9238,1,1,38,9,3,129.4,0,0,1,1,0,0,0,10.8,1.4,1.74,1,1
1,1,17,1,9254,1,19,38,9,9,118.2,0,0,0,1,0,0,0,8.9,1.4,3.51,1,1
1,2,39,1,9147,1,37,37,9,9,120.0,0,0,0,1,0,0,0,9.4,-0.8,-3.12,1,1
0,1,39,1,9991,0,1,37,9,7,130.2,0,0,0,1,0,1,0,16.2,0.3,-0.92,1,1
0,1,1,4,9670,1,1,2,4,7,121.1,1,0,0,1,0,0,0,13.9,-0.3,0.79,1,1
1,1,39,1,9500,1,37,37,9,9,130.0,0,0,1,0,0,0,0,16.2,0.3,-0.92,1,1
1,1,43,1,9670,1,34,34,99,99,100.1,0,0,0,0,1,0,0,7.6,2.6,0.32,1,1
0,1,53,1,9085,1,1,19,3,8,150.3,1,0,0,1,1,1,0,8.9,1.4,3.51,1,1
0,1,1,2,9670,1,1,19,4,7,135.4,1,0,0,1,0,1,0,8.9,1.4,3.51,1,1
1,2,51,1,9853,1,37,37,7,8,120.3,0,0,0,1,0,0,0,8.9,1.4,3.51,1,1
0,1,1,1,9773,1,37,38,9,6,122.1,1,0,0,1,1,0,0,12.7,3.7,-1.7,1,1
0,1,17,2,9773,1,1,1,5,5,123.1,1,0,0,1,1,0,0,9.4,-0.8,-3.12,1,1
0,1,44,1,9238,1,37,37,6,9,121.0,0,0,0,1,0,1,0,13.9,-0.3,0.79,1,1
1,1,44,1,9853,1,3,37,2,7,150.0,0,0,0,1,0,0,0,12.4,0.5,1.79,1,1
0,1,1,6,9238,1,38,1,7,4,118.4,1,0,0,1,0,1,0,11.1,0.6,2.02,1,1
0,1,17,1,9500,1,3,3,2,2,131.1,0,0,0,1,1,0,0,12.4,0.5,1.79,1,1
0,1,1,1,9773,1,2,1,9,9,126.4,1,1,0,1,0,1,0,10.8,1.4,1.74,1,1
0,1,1,4,9147,1,1,19,4,5,136.3,0,0,0,1,0,0,0,8.9,1.4,3.51,1,1
1,1,39,1,9500,1,1,1,4,10,100.8,0,0,0,1,1,0,0,13.9,-0.3,0.79,1,1
0,1,17,3,9070,1,3,1,4,4,116.9,1,0,0,1,0,0,0,8.9,1.4,3.51,1,1
1,1,1,1,9147,1,37,1,9,10,100.0,0,0,0,1,0,0,0,16.2,0.3,-0.92,1,1
0,1,1,1,9085,1,12,1,1,90,141.8,0,0,0,1,0,0,0,7.6,2.6,0.32,1,1
0,2,39,1,9238,1,38,38,9,7,107.5,0,0,1,1,0,1,0,11.1,0.6,2.02,0,1
1,2,39,1,9556,1,38,37,7,7,99.5,1,0,1,0,0,1,0,8.9,1.4,3.51,1,1
0,1,51,1,9085,1,3,3,2,8,138.8,1,0,0,1,0,0,0,8.9,1.4,3.51,1,1
0,1,17,1,9070,1,1,37,4,9,131.3,1,0,0,1,0,0,0,7.6,2.6,0.32,1,1
0,1,1,1,9670,1,3,19,4,5,109.0,0,0,0,1,1,1,0,15.5,2.8,-4.06,1,1
0,1,1,1,9773,1,3,19,2,3,125.7,1,0,0,1,0,0,0,8.9,1.4,3.51,1,1
0,1,17,2,9556,1,37,37,3,10,108.0,0,0,0,1,0,0,0,15.5,2.8,-4.06,1,1
0,1,1,3,9500,1,1,19,9,5,100.6,1,0,0,1,0,1,0,12.4,0.5,1.79,1,1
0,1,17,1,9500,1,1,1,4,3,120.5,1,0,0,1,0,0,0,10.8,1.4,1.74,1,1
1,1,17,1,9085,1,19,38,194,193,117.6,0,0,0,1,0,0,0,12.4,0.5,1.79,1,1
0,1,1,1,9500,1,1,37,3,8,128.0,0,0,0,1,0,1,0,13.9,-0.3,0.79,1,1
1,1,1,1,9147,1,19,19,9,3,115.6,1,0,0,0,1,0,0,9.4,-0.8,-3.12,1,1
0,1,1,3,9670,1,1,1,5,5,105.4,0,0,0,1,0,0,0,7.6,2.6,0.32,1,1
1,2,39,1,9238,1,19,38,8,8,159.5,0,0,0,1,1,0,0,8.9,1.4,3.51,1,1
0,1,43,1,9500,1,1,37,9,9,120.4,1,0,0,1,0,0,0,7.6,2.6,0.32,1,1
0,4,39,1,8014,0,37,37,3,4,97.0,0,0,0,1,0,1,0,15.5,2.8,-4.06,1,1
0,1,17,1,9130,1,1,1,4,5,123.8,0,0,0,1,0,0,0,7.6,2.6,0.32,1,1
0,1,17,2,9556,1,1,1,9,9,128.3,0,0,0,1,0,1,0,15.5,2.8,-4.06,1,1
0,1,1,1,9147,1,38,19,9,9,130.0,1,0,0,1,1,0,0,10.8,1.4,1.74,1,1
0,1,1,3,9773,1,19,19,5,5,105.5,1,0,0,1,0,0,0,12.4,0.5,1.79,1,1
1,1,39,1,9147,1,1,19,4,7,110.0,0,0,0,1,1,0,0,15.5,2.8,-4.06,1,1
1,1,17,1,9853,1,19,38,5,7,139.0,1,0,0,1,0,1,0,9.4,-0.8,-3.12,1,1
0,1,1,1,9147,1,38,1,5,5,127.1,1,0,0,1,1,1,0,12.7,3.7,-1.7,1,1
1,2,39,1,9119,1,37,37,9,9,100.0,0,0,0,1,1,0,0,16.2,0.3,-0.92,1,1
0,1,43,1,9070,1,1,2,9,2,128.8,0,0,0,1,1,0,0,10.8,1.4,1.74,1,1
1,1,1,3,9085,1,38,1,9,9,132.0,1,0,0,1,0,1,0,9.4,-0.8,-3.12,1,1
0,1,17,1,9254,1,19,19,9,8,119.9,1,0,0,1,0,0,0,12.4,0.5,1.79,1,1
0,1,18,6,9500,1,37,37,5,5,122.8,1,0,0,1,0,0,0,9.4,-0.8,-3.12,1,1
1,1,43,1,9119,1,37,38,5,7,146.5,0,0,0,1,1,0,0,13.9,-0.3,0.79,1,1
1,1,17,1,9670,1,19,1,5,4,119.1,0,0,1,1,1,0,0,10.8,1.4,1.74,1,1
1,1,1,1,9147,1,19,19,5,8,127.9,0,0,1,0,0,1,0,9.4,-0.8,-3.12,1,1
1,5,39,1,9147,1,1,1,4,8,140.5,0,0,1,0,0,0,0,13.9,-0.3,0.79,1,1
1,1,44,1,9003,1,1,38,1,9,140.0,0,0,0,1,1,0,0,15.5,2.8,-4.06,1,1
0,1,39,1,9147,1,3,1,3,5,153.2,1,0,1,1,0,0,0,12.4,0.5,1.79,1,1
0,1,1,1,9500,1,19,19,3,7,123.9,0,0,0,1,0,0,0,11.1,0.6,2.02,1,1
0,1,18,1,9556,1,38,37,9,9,122.8,0,0,0,1,0,1,0,12.7,3.7,-1.7,1,1
0,1,1,1,171,1,37,19,7,7,134.4,1,0,0,1,1,1,0,10.8,1.4,1.74,1,1
0,1,1,1,9085,1,1,38,4,7,123.4,0,0,0,1,0,0,0,7.6,2.6,0.32,1,1
1,2,43,1,9147,1,37,37,9,9,122.8,0,0,1,0,0,0,0,15.5,2.8,-4.06,0,1
0,1,43,4,8014,0,34,34,0,0,116.2,0,0,0,1,1,0,0,9.4,-0.8,-3.12,1,1
0,2,39,2,8014,0,34,34,0,0,100.0,1,0,0,1,0,0,0,7.6,2.6,0.32,0,1
0,1,17,2,9254,1,38,38,9,9,129.1,1,0,0,1,0,0,0,11.1,0.6,2.02,1,1
0,1,44,1,9085,1,19,19,9,9,150.0,1,0,0,1,0,0,0,16.2,0.3,-0.92,1,1
0,1,17,1,9670,1,19,38,7,9,113.5,1,0,0,1,0,1,0,12.4,0.5,1.79,1,1
1,1,1,1,171,1,38,1,5,1,111.1,0,0,0,1,1,0,0,13.9,-0.3,0.79,1,1
1,2,39,1,9147,1,37,37,9,7,110.0,0,0,0,1,1,0,0,15.5,2.8,-4.06,1,1
0,1,17,2,9773,1,19,1,9,9,105.0,1,0,0,0,0,0,1,8.9,1.4,3.51,1,41
1,2,39,2,9991,0,37,37,9,9,100.0,1,0,0,1,1,0,0,12.7,3.7,-1.7,0,1
0,2,39,1,9991,0,37,37,9,9,150.3,0,0,0,1,0,0,0,7.6,2.6,0.32,0,1
0,1,43,1,9500,1,37,37,9,9,130.8,1,0,0,1,0,1,0,12.7,3.7,-1.7,1,1
0,1,1,1,9773,1,1,38,4,7,146.5,0,0,0,1,0,1,0,13.9,-0.3,0.79,1,1
0,1,1,1,9556,1,19,19,4,9,113.8,1,0,0,1,0,0,0,12.7,3.7,-1.7,1,1
1,1,39,2,9147,1,38,19,4,10,116.3,0,0,0,0,1,0,0,10.8,1.4,1.74,1,1
1,1,1,6,9773,1,30,37,7,7,128.4,1,0,1,0,0,0,0,7.6,2.6,0.32,1,1
1,1,17,2,9773,1,3,5,0,2,125.8,1,0,0,0,1,1,0,7.6,2.6,0.32,1,1
1,1,1,2,9773,1,38,37,5,3,122.3,1,0,1,0,0,0,0,13.9,-0.3,0.79,1,1
1,2,39,1,9773,1,37,37,0,0,163.5,0,0,1,0,1,0,0,10.8,1.4,1.74,0,1
0,1,1,1,9670,1,1,19,3,5,116.8,1,0,0,1,0,0,0,7.6,2.6,0.32,1,1
0,1,17,1,9085,1,2,19,2,4,123.3,1,0,0,1,0,1,0,8.9,1.4,3.51,1,1
0,1,1,4,9500,1,1,1,4,10,125.2,1,0,0,1,1,1,0,12.4,0.5,1.79,1,1
0,2,44,1,8014,0,1,1,5,5,154.0,0,0,0,1,1,0,0,12.4,0.5,1.79,1,1
1,1,1,1,9147,1,3,1,5,5,152.1,1,0,1,1,1,0,0,13.9,-0.3,0.79,1,1
1,1,18,3,9773,1,19,1,9,9,122.1,1,0,0,1,1,0,0,10.8,1.4,1.74,1,1
0,1,1,1,9254,1,1,37,9,9,132.1,0,0,0,1,0,1,0,15.5,2.8,-4.06,1,1
1,1,1,1,9147,1,38,38,2,9,124.8,0,0,0,1,0,0,0,13.9,-0.3,0.79,1,1
0,1,17,1,9773,1,38,38,7,7,137.8,1,0,0,1,0,1,0,8.9,1.4,3.51,1,1
0,1,1,1,9070,1,38,37,3,3,133.1,0,0,0,1,1,0,0,8.9,1.4,3.51,1,1
1,2,39,1,9130,1,37,37,9,6,160.0,0,0,0,1,1,0,0,16.2,0.3,-0.92,1,1
1,1,39,1,9670,1,1,1,4,4,120.0,0,0,0,1,1,0,0,9.4,-0.8,-3.12,1,1
1,1,7,1,9119,1,34,34,0,0,134.0,0,0,0,1,1,0,0,7.6,2.6,0.32,1,1
0,1,43,2,8014,0,34,34,0,0,130.0,0,0,0,1,1,0,0,7.6,2.6,0.32,1,1
0,1,1,3,9500,1,38,19,7,9,115.5,1,0,0,1,1,1,0,10.8,1.4,1.74,1,1
0,1,17,3,9238,1,1,1,4,5,117.2,0,0,0,1,0,0,0,15.5,2.8,-4.06,1,1
1,1,17,3,9500,1,3,3,4,5,130.0,1,0,0,1,0,0,0,13.9,-0.3,0.79,1,1
1,1,1,1,171,1,1,37,7,7,118.0,0,0,0,1,1,0,0,11.1,0.6,2.02,1,1
0,1,1,1,9773,1,19,37,9,9,126.3,0,0,0,1,1,0,0,15.5,2.8,-4.06,1,1
0,1,17,4,9147,1,38,19,9,9,111.3,1,0,0,1,0,0,0,8.9,1.4,3.51,1,1
1,1,1,2,9556,1,19,19,9,9,104.5,1,0,0,1,0,0,0,12.4,0.5,1.79,1,1
0,1,1,5,9773,1,19,19,9,9,139.4,1,0,0,1,0,0,0,10.8,1.4,1.74,1,1
1,5,39,1,9853,1,37,37,9,8,118.0,0,0,0,1,0,0,0,12.4,0.5,1.79,1,1
0,1,1,3,9085,1,11,11,90,90,155.3,0,0,0,1,0,0,0,7.6,2.6,0.32,1,1
1,1,39,1,9003,1,1,3,9,10,120.0,0,0,1,0,1,0,0,15.5,2.8,-4.06,0,1
1,1,44,1,9085,1,12,38,4,8,160.0,1,0,0,1,1,0,0,12.4,0.5,1.79,1,1
0,1,1,1,9085,1,19,38,9,9,126.9,0,0,1,1,0,0,0,11.1,0.6,2.02,1,1
1,1,39,1,9130,1,37,37,9,10,156.4,1,0,1,1,1,0,0,13.9,-0.3,0.79,0,1
1,4,39,1,9853,1,37,1,9,10,140.0,0,0,1,0,0,0,0,8.9,1.4,3.51,1,1
0,1,17,1,9670,1,38,37,9,8,113.4,1,0,0,1,1,1,0,8.9,1.4,3.51,1,1
0,1,18,1,9500,1,19,1,4,8,174.7,0,0,0,1,0,0,0,13.9,-0.3,0.79,1,1
1,1,10,1,9500,1,3,3,2,9,140.0,1,0,1,0,0,0,1,12.7,3.7,-1.7,1,24
0,1,1,2,9500,1,19,1,9,1,122.2,0,0,0,1,0,0,0,13.9,-0.3,0.79,1,1
0,1,17,4,9238,1,19,37,9,9,130.2,1,0,0,1,0,1,0,12.7,3.7,-1.7,1,1
0,1,1,1,9254,1,3,19,3,8,134.9,1,0,0,1,0,0,0,12.4,0.5,1.79,1,1
0,1,17,4,9500,1,3,3,2,2,132.5,1,0,0,1,0,0,0,11.1,0.6,2.02,1,1
0,1,1,1,9853,1,19,19,5,5,117.0,0,0,0,1,0,1,0,15.5,2.8,-4.06,1,1
0,1,1,1,9130,1,3,38,3,5,129.3,1,0,0,1,0,0,0,9.4,-0.8,-3.12,1,1
1,1,39,1,9500,1,37,37,9,6,132.8,0,0,0,1,1,0,0,12.4,0.5,1.79,1,1
0,1,1,1,9238,1,19,1,6,5,127.9,1,0,0,1,0,0,0,12.7,3.7,-1.7,1,1
0,1,17,1,9238,1,19,19,5,7,123.6,0,0,0,1,0,1,0,15.5,2.8,-4.06,1,1
0,1,17,4,9070,1,1,3,4,1,163.4,1,0,0,1,0,0,0,16.2,0.3,-0.92,1,1
0,1,1,5,9500,1,38,37,7,7,126.3,1,0,0,1,0,1,0,9.4,-0.8,-3.12,1,1
1,1,39,1,9991,0,3,1,3,9,154.0,0,0,0,1,0,0,0,12.4,0.5,1.79,1,1
1,1,43,2,9238,1,34,30,0,5,118.9,1,0,0,1,1,0,0,9.4,-0.8,-3.12,1,1
0,1,1,1,171,1,19,37,9,7,153.0,1,0,0,1,0,1,0,11.1,0.6,2.02,1,1
0,1,1,4,9500,1,1,1,3,3,113.6,1,0,0,1,0,0,0,12.4,0.5,1.79,1,1
0,1,1,2,9147,1,19,19,9,7,118.6,1,0,0,1,0,0,0,16.2,0.3,-0.92,1,1
1,1,44,1,9130,1,1,37,4,8,150.0,1,0,0,0,0,0,0,15.5,2.8,-4.06,1,1
0,1,1,1,9670,1,19,37,4,5,118.8,0,0,0,1,0,1,0,12.7,3.7,-1.7,1,1
0,1,1,2,9070,1,38,38,9,7,165.8,1,0,0,1,0,0,0,9.4,-0.8,-3.12,1,1
1,4,43,2,9991,0,3,1,2,9,125.4,0,0,0,1,1,0,0,10.8,1.4,1.74,1,1
0,1,53,1,9556,1,1,19,4,5,140.0,0,0,0,1,0,1,0,8.9,1.4,3.51,1,1
1,1,1,1,9085,1,9,19,4,1,134.2,1,0,0,1,0,0,0,9.4,-0.8,-3.12,1,1
0,1,1,4,9254,1,1,38,5,6,122.6,1,0,0,1,0,1,0,8.9,1.4,3.51,1,1
1,1,39,1,9119,1,34,37,0,0,128.8,1,0,0,1,1,0,0,7.6,2.6,0.32,0,1
0,1,17,2,9500,1,19,19,9,4,129.8,1,0,0,1,0,0,0,13.9,-0.3,0.79,1,1
1,1,1,1,171,1,1,38,4,9,160.4,1,0,0,0,0,0,0,7.6,2.6,0.32,1,1
0,1,1,1,9773,1,1,3,9,9,116.0,0,0,0,1,1,0,0,16.2,0.3,-0.92,1,1
1,1,17,1,9670,1,1,1,5,4,106.7,1,0,1,1,0,0,0,15.5,2.8,-4.06,1,1
1,1,17,3,9773,1,19,19,5,8,120.0,0,0,0,1,0,0,0,8.9,1.4,3.51,1,1
0,1,17,2,9254,1,19,38,9,9,123.3,1,0,0,1,0,0,1,13.9,-0.3,0.79,1,41
1,1,1,1,171,1,3,3,2,2,119.1,1,0,0,1,1,0,0,16.2,0.3,-0.92,1,1
0,1,17,2,9254,1,19,38,5,5,116.0,1,0,0,1,0,0,0,8.9,1.4,3.51,1,1
1,1,43,1,9991,0,37,37,9,8,114.7,0,0,0,1,0,0,1,10.8,1.4,1.74,1,41
1,1,1,6,9500,1,4,19,2,3,124.7,1,0,0,1,1,0,0,16.2,0.3,-0.92,1,1
1,1,39,1,9147,1,37,37,9,9,110.0,0,0,0,0,1,0,0,9.4,-0.8,-3.12,1,1
0,1,17,6,9500,1,1,37,1,1,131.5,1,0,0,1,0,0,0,10.8,1.4,1.74,1,1
1,1,18,1,9773,1,38,38,6,7,153.0,1,0,0,1,1,1,0,8.9,1.4,3.51,1,1
1,1,44,1,9119,1,37,12,9,8,129.4,1,0,1,0,1,0,0,13.9,-0.3,0.79,1,1
0,1,1,1,9500,1,1,19,5,7,136.4,0,0,0,1,0,1,0,13.9,-0.3,0.79,1,1
0,1,1,2,9085,1,40,4,2,2,144.5,1,0,0,1,0,0,0,8.9,1.4,3.51,1,1
1,1,17,1,9254,1,37,37,5,1,126.0,0,0,0,0,1,0,0,9.4,-0.8,-3.12,1,1
0,1,1,1,9070,1,37,37,9,6,131.1,0,0,0,1,0,1,0,15.5,2.8,-4.06,1,1
0,1,39,1,171,1,3,1,2,10,114.5,1,0,0,1,1,0,0,9.4,-0.8,-3.12,1,1
0,1,1,3,9773,1,38,38,5,8,133.3,1,0,0,1,0,1,0,8.9,1.4,3.51,1,1
0,1,1,1,9991,0,2,37,4,9,127.5,1,0,0,1,1,0,0,7.6,2.6,0.32,1,1
1,1,1,2,9670,1,1,1,9,9,116.1,1,0,0,1,1,1,0,9.4,-0.8,-3.12,1,1
0,1,18,1,9500,1,38,37,5,5,114.8,1,0,0,1,0,0,0,10.8,1.4,1.74,1,1
0,1,1,1,9500,1,38,19,9,5,144.3,0,0,0,1,0,0,0,13.9,-0.3,0.79,1,1
0,2,43,1,9500,1,37,37,9,10,105.7,1,0,0,1,0,0,0,9.4,-0.8,-3.12,1,1
1,1,39,1,9119,1,3,3,3,10,147.6,0,0,0,1,1,0,0,10.8,1.4,1.74,1,1
